ankle_torque,q_knee,q_ankle,a_tibialis,a_soleus,a_gastrocnemius,fiber_length_tibialis,fiber_length_soleus,fiber_length_gastrocnemius,pennation_angle_tibialis,pennation_angle_soleus,pennation_angle_gastrocnemius,tendon_length_tibialis,tendon_length_soleus,tendon_length_gastrocnemius
10.166825198947357,0.0,17.0,0.01,0.01,0.01,0.06461102669820329,0.05657785578839744,0.06579532841106578,7.569236646022318,21.455145724584487,11.5719434918334,0.2214153512679031,0.24638076217908592,0.37745399520315187
11.097491688061554,0.0,18.0,0.01,0.01,0.01,0.06381185441536999,0.05716738855590842,0.06646788931230208,7.664598835227959,21.223119214088427,11.4532583780438,0.2214089890700384,0.24647768110760263,0.37754660348898883
12.064373462114794,0.0,19.0,0.01,0.01,0.01,0.06301460709405006,0.05774493472749396,0.06712831744328791,7.7621635284056625,21.000747227491814,11.339075584716703,0.221402074863946,0.24657931307125994,0.37764338844551987
13.066011243455057,0.0,20.0,0.01,0.01,0.01,0.0622195762522146,0.058310333601841735,0.06777638258810702,7.861970272976965,20.78763054084495,11.229236466886242,0.22139462509900476,0.246685586622612,0.3777443715450918
-4.220067434697562,0.0,-25.0,0.1,0.01,0.01,0.09492147126875342,0.026966176113625246,0.030919960360043967,5.144153198828349,50.12361095091391,25.268311888757946,0.22339142019167002,0.24535099643222383,0.37652058612826955
-8.60408537124352,0.0,-25.0,0.2,0.01,0.01,0.09337129869563911,0.026966176113625246,0.030919960360043967,5.229793671814994,50.12361095091391,25.268311888757946,0.22494796642171422,0.24535099643222383,0.37652058612826955
-12.986787448338344,0.0,-25.0,0.3,0.01,0.01,0.09212923737711029,0.026966176113625246,0.030919960360043967,5.300500802626027,50.12361095091391,25.268311888757946,0.22619529033437005,0.24535099643222383,0.37652058612826955
-17.319130683386675,0.0,-25.0,0.4,0.01,0.01,0.09110366187128088,0.026966176113625246,0.030919960360043967,5.3603435126476295,50.12361095091391,25.268311888757946,0.22722532005136142,0.24535099643222383,0.37652058612826955
-38.32851937890297,0.0,-25.0,0.9,0.01,0.01,0.08765891062739906,0.026966176113625246,0.030919960360043967,5.571643865254274,50.12361095091391,25.268311888757946,0.23068580055662632,0.24535099643222383,0.37652058612826955
2.112362856507965,0.0,-25.0,0.01,0.1,0.1082177012392873,0.09671505725361436,0.026842148699525805,0.03072152226801462,5.048504580005264,50.441561721264684,25.443127464787338,0.22159071621498197,0.24554509127797677,0.3767401780426346
